job_id,job_role,company,experience,salary,location,rating,reviews,resposibilities,posted_on,job_link,company_link
40123004551.0,Huge Openings For HCC Coders @ CorroHealth (Chennai),Visionary RCM (VRCM),1-6 Yrs,"1,00,000 - 6,00,000 PA.",Chennai,3.5,522 Reviews,"Hcc Coding,Medical Coding,ICP-10,medical coder",4 Days Ago,https://www.naukri.com/job-listings-huge-openings-for-hcc-coders-corrohealth-chennai-visionary-rcm-vrcm-chennai-1-to-6-years-040123004551,https://www.naukri.com/visionary-rcm-vrcm-jobs-careers-278479
301222912914.0,SAP Fieldglass Contingent Workforce Application Developer,Accenture,6-8 Yrs,Not disclosed,Bangalore/Bengaluru,4.1,32129 Reviews,"Business process,Test scripts,Consulting,Issue resolution,Ariba,SAP Ariba,Communication,SAP Fieldglass",8 Days Ago,https://www.naukri.com/job-listings-sap-fieldglass-contingent-workforce-application-developer-accenture-bangalore-bengaluru-6-to-8-years-301222912914,https://www.naukri.com/accenture-jobs-careers-7682
50123006952.0,Managing Partner -Agency Channel,Researchrs,1-6 Yrs,"4,00,000 - 5,00,000 PA.","Chennai(Egmore), Bangalore/Bengaluru(Dickenson Road)",,,"Insurance Sales,Agent Recruitment,Agency Sales,General Insurance,Agency Channel,Non Life,Life Insurance,Health Insurance",2 Days Ago,https://www.naukri.com/job-listings-managing-partner-agency-channel-researchrs-chennai-bangalore-bengaluru-1-to-6-years-050123006952,https://www.naukri.com/researchrs-jobs-careers-123627405
291222500247.0,Manager - Digital Marketing,Regalix India,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,3.3,224 Reviews,"Social media marketing,Social media analytics,Search engine marketing,Market research,Management,SEO,Digital marketing,Project delivery",9 Days Ago,https://www.naukri.com/job-listings-manager-digital-marketing-regalix-india-pvt-ltd-bangalore-bengaluru-4-to-8-years-291222500247,https://www.naukri.com/regalix-india-jobs-careers-717603
70123500618.0,Principal Engineer - System Architecture,Verizon,6-11 Yrs,Not disclosed,Chennai,4.3,984 Reviews,"System architecture,Process optimization,Service assurance,Architecture,Coding,SCALA,Agile,Software implementation",1 Day Ago,https://www.naukri.com/job-listings-principal-engineer-system-architecture-verizon-data-services-india-pvt-ltd-chennai-6-to-11-years-070123500618,https://www.naukri.com/verizon-jobs-careers-2125
60123910810.0,Medical Representative - Jodhpur,Sundyota Numandis Pharmaceuticals,0-2 Yrs,Not disclosed,Jodhpur,3.9,75 Reviews,"Medical Sales,medical,fso,mr,business executive,pharmaceuticals,pso,psr",1 Day Ago,https://www.naukri.com/job-listings-medical-representative-jodhpur-sundyota-numandis-pharmaceuticals-jodhpur-0-to-2-years-060123910810,https://www.naukri.com/sundyota-numandis-pharmaceuticals-jobs-careers-232785
40123008195.0,HR Assistant,Shrinath Travel Agency (P) Ltd,1-3 Yrs,"2,00,000 - 2,50,000 PA.",Ahmedabad(Shahibaug),3.5,17 Reviews,"hr assistance,hrms,personnel management",4 Days Ago,https://www.naukri.com/job-listings-hr-assistant-shrinath-travel-agency-p-ltd-ahmedabad-1-to-3-years-040123008195,https://www.naukri.com/shrinath-travel-agency-jobs-careers-223696
20123003801.0,Associate HR Generalist (People Operations),Crown Facilities  Staffing Solutions,2-5 Yrs,"2,50,000 - 4,00,000 PA.",Bhopal,,,"Excellent Verbal And Written Communication Skills,Any HRMS tool experience,Ability to foster healthy employee relations,Quick learning & understanding of the value drivers of the organization and related behaviors",6 Days Ago,https://www.naukri.com/job-listings-associate-hr-generalist-people-operations-crown-facilities-staffing-solutions-bhopal-2-to-5-years-020123003801,https://www.naukri.com/crown-facilities-staffing-solutions-jobs-careers-6608704
70123004150.0,Functional Architect -  Oracle Supply Chain Management (Fusion),Oracle,7-12 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.9,3843 Reviews,"order management,Warehouse Management,supply chain management,Analytics",1 Day Ago,https://www.naukri.com/job-listings-functional-architect-oracle-supply-chain-management-fusion-oracle-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-7-to-12-years-070123004150,https://www.naukri.com/oracle-jobs-careers-6101
40123501061.0,Manager Envt (DataAvailability&Analysis),TATA STEEL,3-7 Yrs,Not disclosed,Jamshedpur,4.1,4744 Reviews,"Environment management,Biotechnology,Automation,Chemistry,Environmental science,Chemical,Mechanical,Power sector",3 Days Ago,https://www.naukri.com/job-listings-manager-envt-dataavailability-analysis-tata-steel-jamshedpur-3-to-7-years-040123501061,https://www.naukri.com/jamshedpur-utility-services-jusco-jobs-careers-51980
261222002368.0,Customer Support Executive,Simple Things,0-5 Yrs,"2,50,000 - 2,75,000 PA.","Gurgaon/Gurugram, Bangalore/Bengaluru",,,"Communication Skills,Customer Service,Customer Management,International BPO",1 Day Ago,https://www.naukri.com/job-listings-customer-support-executive-simple-things-gurgaon-gurugram-bangalore-bengaluru-0-to-5-years-261222002368,https://www.naukri.com/simple-things-jobs-careers-5529846
50123907191.0,Automation Tester,At&t,2-7 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",4.3,302 Reviews,"Test Automation,JAVA,Maven,Katalon,ELK,Eclipse,JMeter,JIRA",2 Days Ago,https://www.naukri.com/job-listings-automation-tester-at-t-communication-services-india-private-limited-hyderabad-secunderabad-chennai-bangalore-bengaluru-2-to-7-years-050123907191,https://www.naukri.com/at-t-jobs-careers-7690
301222500554.0,Project Manager,Atman Solution,12-20 Yrs,Not disclosed,Sanand,1.4,7 Reviews,"Data analysis,Automation,Construction,Pharma,Analytical,MS Outlook,MEP,Sanitary",9 Days Ago,https://www.naukri.com/job-listings-project-manager-atman-solutions-pvt-ltd-sanand-12-to-20-years-301222500554,https://www.naukri.com/atman-solution-jobs-careers-484121
60123907540.0,DGM Strategy,Nexus Consultants & Services,7-12 Yrs,Not disclosed,Mumbai,,,"Strategy,Financial,process improvement,presentations",2 Days Ago,https://www.naukri.com/job-listings-dgm-strategy-nexus-consultants-services-mumbai-7-to-12-years-060123907540,https://www.naukri.com/nexus-consultants-services-jobs-careers-16846
60123005158.0,"Administrative  Officer@ Podar International School, Sangli",Podar Education Network,3-8 Yrs,Not disclosed,Sangli,4.4,650 Reviews,General Administration,2 Days Ago,https://www.naukri.com/job-listings-administrative-officer-podar-international-school-sangli-podar-education-network-sangli-3-to-8-years-060123005158,https://www.naukri.com/podar-education-network-jobs-careers-897502
30123007450.0,Mechanical Erection Engineer,Benchmark Global Management Services,3-8 Yrs,"3,00,000 - 4,50,000 PA.",Kolkata,,,"Fabrication,Installation,Erection,Assembly,Commissioning",5 Days Ago,https://www.naukri.com/job-listings-mechanical-erection-engineer-benchmark-global-management-services-kolkata-3-to-8-years-030123007450,https://www.naukri.com/benchmark-global-management-services-jobs-careers-2902310
301222913617.0,Associate Manager-Network Operations,Accenture,10-14 Yrs,Not disclosed,Mumbai,4.1,32129 Reviews,"Telecom,Customer service management,Consulting,Customer retention,Monitoring,Process orientation,management,Network operations",8 Days Ago,https://www.naukri.com/job-listings-associate-manager-network-operations-accenture-mumbai-10-to-14-years-301222913617,https://www.naukri.com/accenture-jobs-careers-7682
301222009340.0,Content State Lead  - Marathi,Lokal App,2-4 Yrs,"5,00,000 - 7,50,000 PA.","Mumbai, Nasik/Nashik, Pune",4.5,48 Reviews,"Pivot Table,Leadership,Conditional Formatting,Marathi,Content Strategy,data analysis,VLOOKUP,Excel Sheet",8 Days Ago,https://www.naukri.com/job-listings-content-state-lead-marathi-lokal-app-mumbai-nasik-nashik-pune-2-to-4-years-301222009340,https://www.naukri.com/lokal-jobs-careers-5250344
60123908043.0,SR US IT Recruiter -Night Shift /WFO- Min 6m exp (Night Shifts),Yashco Systems,0-5 Yrs,"1,75,000 - 5,00,000 PA.",Indore,2.8,6 Reviews,"Communication Skills,Learnability,Client Relationship Management,Recruitment,comm,Sales,Team Leading Skills,Selection",1 Day Ago,https://www.naukri.com/job-listings-sr-us-it-recruiter-night-shift-wfo-min-6m-exp-night-shifts-yashco-systems-indore-0-to-5-years-060123908043,https://www.naukri.com/yashco-systems-jobs-careers-46271
70123006605.0,"Asst Professor Marketing & All Mgmt & IT Subs, Full Stack Developers",Cimage College,,"2,25,000 - 4,00,000 PA.",,4.3,25 Reviews,"teaching,Teaching Mathematics,Teaching English,Full Stack Application Development,Full Stack,Digital Marketing,counselling,Training",Walk-in1 Day Ago,https://www.naukri.com/job-listings-asst-professor-marketing-all-mgmt-it-subs-full-stack-developers-cimage-college-patna-1-to-6-years-070123006605,https://www.naukri.com/vijayam-educational-trust-jobs-careers-123569235
20123003827.0,CHEF,Fortune Millennium Management Consultants,5-9 Yrs,Not disclosed,Kochi/Cochin,,,"Innovation,Customer Focus,Business Optimization",6 Days Ago,https://www.naukri.com/job-listings-chef-fortune-millennium-management-consultants-kochi-cochin-5-to-9-years-020123003827,https://www.naukri.com/fortune-millennium-management-consultants-jobs-careers-133782
40123502091.0,Java Developer,Kodiak Networks,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,3.9,54 Reviews,"C++,Linux,Data management,RDBMS,Coding,Oracle,Troubleshooting,Technical support",3 Days Ago,https://www.naukri.com/job-listings-java-developer-motorola-solutions-india-private-ltd-bangalore-bengaluru-3-to-6-years-040123502091,https://www.naukri.com/kodiak-networks-jobs-careers-1581662
20123500893.0,Social Media Professional,Advist Global,1-6 Yrs,Not disclosed,Noida,,,"Social media marketing,SAN,Head Business Development,Social Media Executive,Social media,SOC,SMS,Digital marketing",6 Days Ago,https://www.naukri.com/job-listings-social-media-professional-advist-global-noida-1-to-6-years-020123500893,https://www.naukri.com/advist-global-jobs-careers-7022887
50123911805.0,SAP CFM / TRM  - Consultant / Configuration / Developers / Tester / An,2coms,6-6 Yrs,Not disclosed,"Mumbai, Mumbai",,,ABAP Developer,2 Days Ago,https://www.naukri.com/job-listings-sap-cfm-trm-consultant-configuration-developers-tester-an-2coms-mumbai-mumbai-6-to-6-years-050123911805,https://www.naukri.com/2coms-jobs-careers-734634
291222908618.0,Data Warehouse ETL Testing Quality Engineer (Tester),Accenture,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,4.1,32129 Reviews,"Automation,Data analysis,Consulting,Agile,Analytics,Health insurance,Data conversion,Oracle SQL",9 Days Ago,https://www.naukri.com/job-listings-data-warehouse-etl-testing-quality-engineer-tester-accenture-solutions-pvt-ltd-bangalore-bengaluru-4-to-6-years-291222908618,https://www.naukri.com/accenture-jobs-careers-7682
51222604516.0,Area Sales Manager-Direct- Life Insurance-Siliguri,Lavya Associates,5-10 Yrs,"6,50,000 - 9,00,000 PA.",Siliguri,,,"agent,tied,business,agency,dst,channel,direct,team",6 Days Ago,https://www.naukri.com/job-listings-area-sales-manager-direct-life-insurance-siliguri-lavya-associates-siliguri-5-to-10-years-051222604516,https://www.naukri.com/lavya-associates-hr-services-jobs-careers-932996
301222905739.0,Software Engineer - SAP Tech Consultant,Shell,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,4.4,1259 Reviews,"SAP Technical development,UI5,ABAP development,SAP Development,S4,SAP solutions,SAP BTP,NextGen",8 Days Ago,https://www.naukri.com/job-listings-software-engineer-sap-tech-consultant-shell-india-markets-private-limited-bangalore-bengaluru-7-to-11-years-301222905739,https://www.naukri.com/shell-jobs-careers-225665
60123007498.0,Territory Sales Executive - Coimbatore,Glaxosmithkline (GSK),2-7 Yrs,"2,00,000 - 7,00,000 PA.","Madurai, Tiruchirapalli/Trichy, Coimbatore",4.7,17 Reviews,"sales,Distribution,Retail Channel Sales,Territory Sales,Gtm,Modern Trade Sales,Distributor Sales,Modern Trade",1 Day Ago,https://www.naukri.com/job-listings-territory-sales-executive-coimbatore-glaxosmithkline-gsk-madurai-tiruchirapalli-trichy-coimbatore-2-to-7-years-060123007498,https://www.naukri.com/glaxosmithkline-gsk-jobs-careers-94704
211222012083.0,Php Developer - MNC - Work from Home,Ekah Consulting,5-7 Yrs,"15,00,000 - 30,00,000 PA.",Permanent Remote,,,"MYSQL,PHP,LARAVEL,SQL",4 Days Ago,https://www.naukri.com/job-listings-php-developer-mnc-work-from-home-ekah-consulting-new-delhi-5-to-7-years-211222012083,https://www.naukri.com/ekah-consulting-jobs-careers-3497798
30123003848.0,Hiring For C++ Developer For one of the biggest MNC,Nityo Infotech,5-10 Yrs,"15,00,000 - 30,00,000 PA.","Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)",,,"c++,Linux,Unix",5 Days Ago,https://www.naukri.com/job-listings-hiring-for-c-developer-for-one-of-the-biggest-mnc-nityo-infotech-noida-pune-bangalore-bengaluru-mumbai-all-areas-5-to-10-years-030123003848,https://www.naukri.com/nityo-infotech-jobs-careers-98724
30123009293.0,"Manager - Food Plant Operations (Narsingi, Telangana)",Akshaya Patra Foundation,7-9 Yrs,Not disclosed,Hyderabad/Secunderabad(Narsingi),4.2,321 Reviews,"Production Planning,ISO 22000,Plant OPerations,Projects/Engineering,Food Production,ISO 14000,Projects Management,Maintenance",4 Days Ago,https://www.naukri.com/job-listings-manager-food-plant-operations-narsingi-telangana-akshaya-patra-foundation-hyderabad-secunderabad-7-to-9-years-030123009293,https://www.naukri.com/akshaya-patra-foundation-jobs-careers-85811
30123006239.0,Full stack developer Training,Asindia Innovations,0-2 Yrs,"50,000 - 2,50,000 PA.",Permanent Remote,,,"CSS,HTML,Github,Net Core Development,Node.Js,Javascript,MongoDB,React.Js",2 Days Ago,https://www.naukri.com/job-listings-full-stack-developer-training-asindia-innovations-bangalore-bengaluru-0-to-2-years-030123006239,https://www.naukri.com/asindia-innovations-jobs-careers-6072358
20123905935.0,Marketing Engineer,Shashwath Solution,4-5 Yrs,Not disclosed,Bangalore/Bengaluru,,,"Marketing,product design,process management,Communication skills",5 Days Ago,https://www.naukri.com/job-listings-marketing-engineer-shashwath-solution-bangalore-bengaluru-4-to-5-years-020123905935,https://www.naukri.com/shashwath-solution-jobs-careers-123596983
60123501592.0,Officer/Executive,Agile Airport Services,0-7 Yrs,Not disclosed,New Delhi,3.9,56 Reviews,"Ticketing,Cabin,SMS,Manual,Customer service,Management,Vendor,Customer Service Executive",1 Day Ago,https://www.naukri.com/job-listings-officer-executive-indigo-airlines-pvt-ltd-new-delhi-0-to-7-years-060123501592,https://www.naukri.com/agile-airport-services-jobs-careers-1853194
291222500340.0,Functional Consultant,Nichepro Technologies Pvt.ltd.,4-9 Yrs,Not disclosed,"Noida, Bangalore/Bengaluru",3.1,9 Reviews,"ERP,Automation,SAP,Business transformation,Analytical,Test cases,Microsoft Dynamics,Oracle",9 Days Ago,https://www.naukri.com/job-listings-functional-consultant-nichepro-technologies-pvt-ltd-noida-bangalore-bengaluru-4-to-9-years-291222500340,https://www.naukri.com/nichepro-technologies-jobs-careers-1033030
40123006747.0,Graphic Designer,Billow People Services,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,,,"Graphic Designing,Aftereffects,Illustrator,Photoshop,Xd,Indesign",4 Days Ago,https://www.naukri.com/job-listings-graphic-designer-billow-people-services-bangalore-bengaluru-2-to-5-years-040123006747,https://www.naukri.com/billow-people-services-jobs-careers-738501
40123008263.0,Govt. Tender/GEM Portal (E-Market Place) Manager,Sparkling Hues Gems (p) Ltd.,2-5 Yrs,Not disclosed,Noida,2.1,3 Reviews,"tendering,bidding,Govt e-Market Place,E-Procurement Porta,Government Tender Online & Offline Filling,gem",4 Days Ago,https://www.naukri.com/job-listings-govt-tender-gem-portal-e-market-place-manager-sparkling-hues-gems-p-ltd-noida-2-to-5-years-040123008263,https://www.naukri.com/sparkling-hues-gems-jobs-careers-5392386
131222005084.0,Social Media Manager,United Hr Solutions,4-9 Yrs,Not disclosed,Ahmedabad,,,"Presentation Skills,Content Management,social media marketing,Campaigns,SEO,Digital Media,media management,Online Marketing",10 Days Ago,https://www.naukri.com/job-listings-social-media-manager-united-hr-solutions-ahmedabad-4-to-9-years-131222005084,https://www.naukri.com/united-hr-solutions-jobs-careers-1312
40123004266.0,Frontline Manager- Sales,Kotak Life Insurance,1-5 Yrs,"1,25,000 - 3,00,000 PA.","Siliguri, Hyderabad/Secunderabad, Bangalore/Bengaluru",3.9,1658 Reviews,"Life Insurance,Banca Sales,Direct Sales,Bancassurance Sales,Key Account Management,EMERGING SALES,B2B Sales,Channel Management",4 Days Ago,https://www.naukri.com/job-listings-frontline-manager-sales-kotak-life-insurance-siliguri-hyderabad-secunderabad-bangalore-bengaluru-1-to-5-years-040123004266,https://www.naukri.com/kotak-life-insurance-jobs-careers-3432
60123502040.0,Customer Success - Associate (Inbound),Repos Energy India,0-3 Yrs,Not disclosed,Pune,4.0,46 Reviews,"Training,Outbound,Excel,Sales,management,E-commerce,Power point presentation,Customer service",1 Day Ago,https://www.naukri.com/job-listings-customer-success-associate-inbound-repos-energy-india-private-limited-pune-0-to-3-years-060123502040,https://www.naukri.com/repos-energy-india-jobs-careers-5430710
60123500441.0,Senior Financial Analyst - Accountant,Celegence Systems,8-12 Yrs,Not disclosed,Bangalore/Bengaluru,4.4,6 Reviews,"Tally,TDS,Payroll,US GAAP,Income tax,Fixed assets,MIS,Billing",1 Day Ago,https://www.naukri.com/job-listings-senior-financial-analyst-accountant-celegence-bangalore-bengaluru-8-to-12-years-060123500441,https://www.naukri.com/celegence-systems-jobs-careers-4421256
311222004057.0,Customer relations coordinator,Apollo Hospitals,0-5 Yrs,"2,00,000 - 3,75,000 PA.",Bangalore/Bengaluru,4.1,5299 Reviews,"Cash Handling,Billing,customer handling",7 Days Ago,https://www.naukri.com/job-listings-customer-relations-coordinator-apollo-hospitals-bangalore-bengaluru-0-to-5-years-311222004057,https://www.naukri.com/apollo-hospitals-jobs-careers-10279
301222004887.0,Purchase Officer,Millborn Switchgears,2-7 Yrs,"1,75,000 - 3,00,000 PA.",Jaipur,3.5,34 Reviews,"Purchase,Strategic Purchasing,Vendor Development,Supply Chain Management,Procurement,Demand Planning,Global Sourcing",9 Days Ago,https://www.naukri.com/job-listings-purchase-officer-millborn-switchgears-pvt-ltd-jaipur-2-to-7-years-301222004887,https://www.naukri.com/millborn-switchgears-jobs-careers-1341984
311222500196.0,Store Keeper,Chaitanyahr Consultancy,3-4 Yrs,Not disclosed,Belagavi/Belgaum,,,"Stock audit,Supervisor,ERP,MIN,ISO,Reconciliation,Machinery,Freight",8 Days Ago,https://www.naukri.com/job-listings-store-keeper-chaitanyahr-consultancy-belagavi-belgaum-3-to-4-years-311222500196,https://www.naukri.com/chaitanyahr-consultancy-jobs-careers-3883664
60123907184.0,QA \ Testing Engineer - 4 - (PRO),Varite India Pvt. Ltd.,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,,,"QA,Golang,Load testing,Docker,Debugging,TestNG,Agile,Jmeter",1 Day Ago,https://www.naukri.com/job-listings-qa-testing-engineer-4-pro-varite-india-pvt-ltd-bangalore-bengaluru-3-to-5-years-060123907184,https://www.naukri.com/varite-jobs-careers-82233
40123005224.0,Web / Website Designer,Webomindapps,1-6 Yrs,"3,00,000 - 4,00,000 PA.",Bangalore/Bengaluru,,,"HTML,front - end development,web programming,visual design,WordPress,Adobe Illustrator,CSS,WordPress CMS",4 Days Ago,https://www.naukri.com/job-listings-web-website-designer-webomindapps-bangalore-bengaluru-1-to-6-years-040123005224,https://www.naukri.com/webomindapps-jobs-careers-3650462
301222006384.0,Cloud Data Engineer,Cloud Angles Digital Transformation,6-11 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai",,,"Data Modeling,ETL,Python,Aws Lambda,Data Warehousing,AWS",9 Days Ago,https://www.naukri.com/job-listings-cloud-data-engineer-cloud-angles-digital-transformation-hyderabad-secunderabad-chennai-6-to-11-years-301222006384,https://www.naukri.com/cloud-angles-digital-transformation-jobs-careers-6459516
291222005027.0,CCE- Ecommerce Department-Female only,Zonac Knitting Machines,1-2 Yrs,Not disclosed,Greater Noida,4.4,45 Reviews,"Customer Care,order tracking,Customer Satisfaction",10 Days Ago,https://www.naukri.com/job-listings-cce-ecommerce-department-female-only-zonac-knitting-machines-greater-noida-1-to-2-years-291222005027,https://www.naukri.com/zonac-knitting-machines-jobs-careers-151554
50123000207.0,Ruby On Rails Developer,Cherub Business Solutions,4-8 Yrs,"7,00,000 - 14,00,000 PA.",Permanent Remote,,,"Java,Ruby Rails,HTML,MVC framework,Ruby / Rails,CSS3,REST,JavaScript",3 Days Ago,https://www.naukri.com/job-listings-ruby-on-rails-developer-cherub-business-solutions-hyderabad-secunderabad-4-to-8-years-050123000207,https://www.naukri.com/cherub-business-solutions-jobs-careers-4930878
60123906809.0,JBPM/ Camunda Consultant,Infosys,3-5 Yrs,Not disclosed,Pune,3.9,28172 Reviews,"JBPM,Fuse,JBoss,Javascript,Camunda,Camel,Spring,Springboot",1 Day Ago,https://www.naukri.com/job-listings-jbpm-camunda-consultant-infosys-limited-pune-3-to-5-years-060123906809,https://www.naukri.com/infosys-jobs-careers-11244
60123500379.0,Executive - Store Sales,Wooden Street,0-2 Yrs,Not disclosed,Hyderabad/Secunderabad,3.5,84 Reviews,"communication,SAN,Head Business Development,PDF,Sales,Project management,SOC,SMS",1 Day Ago,https://www.naukri.com/job-listings-executive-store-sales-wooden-street-hyderabad-secunderabad-0-to-2-years-060123500379,https://www.naukri.com/wooden-street-jobs-careers-3597080
130622004619.0,Education / Academic Counselor - Mumbai - different locations - Insti.,AAP Hr Consultancy,1-6 Yrs,Not disclosed,"Navi Mumbai, Mumbai (All Areas)",,,"education counsellor,academic counsellor,Student Counseling,Admission Counselling,academic counselling,Admissions,Education Counseling,Counselling",5 Days Ago,https://www.naukri.com/job-listings-education-academic-counselor-mumbai-different-locations-insti-aap-hr-consultancy-navi-mumbai-mumbai-all-areas-1-to-6-years-130622004619,https://www.naukri.com/aap-hr-consultancy-jobs-careers-2298466
301222908813.0,SAP SuccessFactors Recruiting Application Lead,Accenture,6-8 Yrs,Not disclosed,Bangalore/Bengaluru,4.1,32129 Reviews,"Business process,Consulting,Test scenarios,Management,Recruitment,SAP HR,communication,HCM",8 Days Ago,https://www.naukri.com/job-listings-sap-successfactors-recruiting-application-lead-accenture-solutions-pvt-ltd-bangalore-bengaluru-6-to-8-years-301222908813,https://www.naukri.com/accenture-jobs-careers-7682
60123007290.0,Solution Architect,Tech Mahindra,10-17 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.7,21440 Reviews,"java,Spring,Microservices,GCP,communication,Azure,Kubernetes,Apigee",2 Days Ago,https://www.naukri.com/job-listings-solution-architect-tech-mahindra-pune-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-10-to-17-years-060123007290,https://www.naukri.com/tech-mahindra-jobs-careers-1066
70123500292.0,Software Engineer,Diebold,3-5 Yrs,Not disclosed,Mumbai,4.1,400 Reviews,"X - Ray,Agile,Testing,Junits,Scrum,Selenium,GIT,SOAP",1 Day Ago,https://www.naukri.com/job-listings-software-engineer-diebold-nixdorf-mumbai-3-to-5-years-070123500292,https://www.naukri.com/diebold-jobs-careers-4309000
30123009923.0,Configuration Owner - SAP SD Order Management,Cognoticai Consulting,8-13 Yrs,Not disclosed,Hybrid - Pune,4.3,19 Reviews,"project management,sap sd,SAP Experience SD,Agile,written,SAP UI5 Fiori,SAP,ITIL",4 Days Ago,https://www.naukri.com/job-listings-configuration-owner-sap-sd-order-management-cognoticai-consulting-pune-8-to-13-years-030123009923,https://www.naukri.com/cognoticai-consulting-jobs-careers-5727568
,,,,,,,,,,,
311222603448.0,Associate Sales Manager - CTC Up To 3.75 LPA,Wintax Solution,1-4 Yrs,Not disclosed,"Kolkata, Varanasi/Benaras, Bhopal, Pune, Baddi, Ahmedabad, Bhiwadi, Delhi / NCR, Mumbai (All Areas)",4.8,240 Reviews,"PharmaSales,Loans,Banca,Team lead,Networking,BFSI,Bancassurance,Direct Sales",7 Days Ago,https://www.naukri.com/job-listings-associate-sales-manager-ctc-up-to-3-75-lpa-wintax-solution-kolkata-varanasi-benaras-bhopal-pune-baddi-ahmedabad-bhiwadi-delhi-ncr-mumbai-all-areas-1-to-4-years-311222603448,https://www.naukri.com/wintax-solution-jobs-careers-6379242
140422003178.0,"Software Engineer(Only Freshers/ Not working),Work from Office only",LIBSYS,0-1 Yrs,"5,00,000 - 10,00,000 PA.","Gurgaon/Gurugram, Delhi / NCR",3.8,13 Reviews,"Java,Android,Hibernate,CSS,Javascript,HTML,Spring,JQuery",5 Days Ago,https://www.naukri.com/job-listings-software-engineer-only-freshers-not-working-work-from-office-only-libsys-gurgaon-gurugram-delhi-ncr-0-to-1-years-140422003178,https://www.naukri.com/libsys-jobs-careers-30179
40123610492.0,Senior Tax Accountant | 2+ Years | Australian MNC | India,PROWESS India Consulting Services,2-7 Yrs,Not disclosed,"New Delhi, Gurgaon/Gurugram, Jaipur",,,"ITR,GST,Taxation,Xero,Medical Accounting,Finance,Financial Accounting,Australian Account Management",4 Days Ago,https://www.naukri.com/job-listings-senior-tax-accountant-2-years-australian-mnc-india-prowess-india-consulting-services-new-delhi-gurgaon-gurugram-jaipur-2-to-7-years-040123610492,https://www.naukri.com/prowess-india-consulting-services-jobs-careers-86896
301222000072.0,HR Recruiter,Mindshaft Media Pvt Ltd,,"1,25,000 - 2,00,000 PA.",,4.4,7 Reviews,"Telecalling,Recruitment",Walk-in9 Days Ago,https://www.naukri.com/job-listings-hr-recruiter-mindshaft-media-pvt-ltd-kolkata-1-to-6-years-301222000072,https://www.naukri.com/mindshaft-media-jobs-careers-123528169
40123012684.0,Project Manager - CAD Services,DIN Engineering Services (DIN),10-15 Yrs,Not disclosed,"Noida, Ghaziabad, Delhi / NCR",,,"Communication Skills,Ftth,Fttx,Project Management,AutoCAD,CAD Drawing,CAD,Engineering Drawing",4 Days Ago,https://www.naukri.com/job-listings-project-manager-cad-services-din-engineering-services-din-noida-ghaziabad-delhi-ncr-10-to-15-years-040123012684,https://www.naukri.com/din-engineering-services-din-jobs-careers-4246500
301222906562.0,Credit operation Manager,Talent Seekers,5-10 Yrs,Not disclosed,"Kota, Jaipur",,,"Credit operation,nbfc,CV cibil,Credit operation Manager,vehicle finance,commercial vehicle,hcv,credit",9 Days Ago,https://www.naukri.com/job-listings-credit-operation-manager-talent-seekers-kota-jaipur-5-to-10-years-301222906562,https://www.naukri.com/talent-seekers-jobs-careers-112816
60123905890.0,Data Science Specialist,Accenture,2-4 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4.1,32151 Reviews,"Product management,Change management,Consulting,Machine learning,Python,VBA,Artificial Intelligence,Text analysis",2 Days Ago,https://www.naukri.com/job-listings-data-science-specialist-accenture-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-2-to-4-years-060123905890,https://www.naukri.com/accenture-jobs-careers-7682
,,,,,,,,,,,
60123006373.0,ServiceNow Consultants / Sr. Consultants ( Development ),Deloitte,5-10 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",4.0,10263 Reviews,"Itam,ITSM,Hrsd,GRC,Itom,CSD",2 Days Ago,https://www.naukri.com/job-listings-servicenow-consultants-sr-consultants-development-deloitte-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-10-years-060123006373,https://www.naukri.com/deloitte-jobs-careers-1706
